passage,response,atomic_units,hallucinated_atomic_units
'ch lons en champagne is a city in france.' Provide only the simplified text as the response.,Châlons-en-Champagne is a city in France.," Châlons-en-Champagne is a city. | True |
 Châlons-en-Champagne is located in France. | True",
'shaun of the dead is a british romantic zombie comedy directed by edgar wright starring simon pegg and nick frost and written by pegg and wright.' Provide only the simplified text as the response.,"""Shaun of the Dead is a British romantic zombie comedy film directed by Edgar Wright, starring Simon Pegg and Nick Frost, and written by Pegg and Wright."""," ""Shaun of the Dead"" is a British film. | True |
 It is a romantic zombie comedy. | True |
 The film was directed by Edgar Wright. | True |
 The main actors are Simon Pegg and Nick Frost. | True |
 The screenplay was written by Simon Pegg and Edgar Wright. | True",
'max tonetto lrb born november in trieste rrb is an italian football defender.' Provide only the simplified text as the response.,"Max Tonetto, born in November in Trieste, is an Italian football defender."," Max Tonetto was born in November. | True |
 Max Tonetto was born in Trieste. | True |
 Max Tonetto is an Italian. | True |
 Max Tonetto is a football defender. | True",
'using this definition the flux of the poynting vector over a specified surface is the rate at which electromagnetic energy flows through that surface.' Provide only the simplified text as the response.,The flux of the Poynting vector over a surface is the rate of electromagnetic energy flow through that surface.," The Poynting vector represents the direction and magnitude of electromagnetic energy flow. | True |
 The flux of the Poynting vector over a surface indicates the rate of electromagnetic energy flow through that surface. | True",
'ndash jonas savimbi angolan political leader lrb d. rrb' Provide only the simplified text as the response.,"Jonas Savimbi, Angolan political leader."," Name: Jonas Savimbi | True |
 Occupation: Angolan political leader | True",
'kvirc is able to connect to several servers at the same time lrb optionally with ssl and or over ipv rrb.' Provide only the simplified text as the response.,"KVIrc can connect to multiple servers simultaneously, with the option to use SSL and/or IPv."," KVIrc is a software program. | True |
 KVIrc has the capability to connect to multiple servers at the same time. | True |
 KVIrc offers the option to use SSL for secure connections. | True |
 KVIrc offers the option to use IPv for network communication. | True",
'the operations of vector addition and scalar multiplication have to satisfy certain requirements called axioms listed below. an example of a vector space is that of euclidean vectors which are often used to represent physical quantities such as forces any two forces lrb of the same type rrb can be added to yield a third and the multiplication of a force vector by a real factor is another force vector.' Provide only the simplified text as the response.,"Vector addition and scalar multiplication must meet specific rules known as axioms. For instance, Euclidean vectors represent physical quantities like forces. When two forces of the same type are added, a new force is obtained. Multiplying a force vector by a real number results in another force vector."," Vector addition and scalar multiplication must meet specific rules known as axioms. | True |
 Euclidean vectors represent physical quantities like forces. | True |
 When two forces of the same type are added, a new force is obtained. | True |
 Multiplying a force vector by a real number results in another force vector. | True",
'his performances of bach beethoven brahms mozart haydn schumann wagner and carl orff are also notable.' Provide only the simplified text as the response.,"His performances of Bach, Beethoven, Brahms, Mozart, Haydn, Schumann, Wagner, and Carl Orff are also notable."," The person's performances include works by Bach. | True |
 The person's performances include works by Beethoven. | True |
 The person's performances include works by Brahms. | True |
 The person's performances include works by Mozart. | True |
 The person's performances include works by Haydn. | True |
 The person's performances include works by Schumann. | True |
 The person's performances include works by Wagner. | True |
 The person's performances include works by Carl Orff. | True",
'kunie kitamoto is a japanese football player who plays for vissel kobe.' Provide only the simplified text as the response.,Kunie Kitamoto is a Japanese football player for Vissel Kobe.," Kunie Kitamoto is a person. | True |
 Kunie Kitamoto is a football player. | True |
 Kunie Kitamoto is Japanese. | True |
 Kunie Kitamoto plays for Vissel Kobe. | True",
'wwe released a complete dvd box set entitled royal rumble the complete anthology which showcases every royal rumble event in its entirety up to the royal rumble on march.' Provide only the simplified text as the response.,"WWE released a complete DVD box set called ""Royal Rumble: The Complete Anthology,"" featuring every Royal Rumble event up to March."," WWE released a complete DVD box set. | True |
 The DVD box set is called ""Royal Rumble: The Complete Anthology."" | True |
 The box set features every Royal Rumble event. | True |
 The events included in the box set go up to March. | True",
'he first married amie gertrude lathe lrb rrb around in boston massachusetts.' Provide only the simplified text as the response.,"He first married Amie Gertrude Lathe in Boston, Massachusetts."," The individual got married in Boston, Massachusetts. | True |
 The individual's first spouse's name was Amie Gertrude Lathe. | True",
'both the geographic center of the contiguous u.s. and the population center of the u.s. are in the midwest.' Provide only the simplified text as the response.,The center of the contiguous U.S. and the U.S. population center are both in the Midwest.," The center of the contiguous U.S. is located in the Midwest. | True |
 The U.S. population center is also located in the Midwest. | True",
'in cordes received its charter to become a bastide lrb fortified town rrb from the count of toulouse.' Provide only the simplified text as the response.,Cordes received its charter to become a fortified town from the Count of Toulouse.," Cordes received a charter. | True |
 The charter was granted by the Count of Toulouse. | True |
 The purpose of the charter was to establish Cordes as a fortified town. | True",
'gilbert was a taxidermist for the zoological society of london where he met john gould.' Provide only the simplified text as the response.,"Gilbert worked as a taxidermist at the Zoological Society of London, where he met John Gould."," Gilbert worked as a taxidermist. | True |
 Gilbert worked at the Zoological Society of London. | True |
 Gilbert met John Gould at the Zoological Society of London. | True",
'costa coffee is a coffee house company based in the united kingdom founded in by italian brothers sergio and bruno costa as a wholesale operation supplying roasted coffee to caterers and specialist italian coffee shops.' Provide only the simplified text as the response.,Costa Coffee is a UK coffee company founded by Italian brothers Sergio and Bruno Costa. It started as a wholesale business supplying roasted coffee to caterers and Italian coffee shops.," Costa Coffee is a UK coffee company. | True |
 Costa Coffee was founded by Italian brothers Sergio and Bruno Costa. | True |
 The company started as a wholesale business. | True |
 The business supplied roasted coffee to caterers and Italian coffee shops. | True",
'example walnuts and hickories belong to the juglandaceae or walnut family.' Provide only the simplified text as the response.,"Walnuts and hickories are part of the walnut family, known as Juglandaceae."," Walnuts and hickories belong to the walnut family. | True |
 The walnut family is known as Juglandaceae. | True",
'events may battle of dandanaqan seljuk turks defeat the ghaznavids.' Provide only the simplified text as the response.,Seljuk Turks defeated the Ghaznavids at the Battle of Dandanaqan.," Seljuk Turks defeated the Ghaznavids. | True |
 The battle took place at Dandanaqan. | True",
'amanda peet lrb born january rrb is an american actress.' Provide only the simplified text as the response.,Amanda Peet (born January) is an American actress.," Amanda Peet is an American. | True |
 Amanda Peet is an actress. | True |
 Amanda Peet was born in January. | True",
'the national mint also issued special commemorative silver coins to mark his birthday.' Provide only the simplified text as the response.,The national mint issued special silver coins to celebrate his birthday.," The national mint issued special coins. | True |
 The coins were made of silver. | True |
 The coins were issued to celebrate someone's birthday. | True",
'and committed to the imprisonment of the bishop of london.' Provide only the simplified text as the response.,Committed to imprisoning the bishop of London.," The bishop of London is being imprisoned. | True |
 The imprisonment is being committed by someone or a group of people. | True",
'bricqueville is a commune in the calvados department in the basse normandie region in northwestern france.' Provide only the simplified text as the response.,"Bricqueville is a town in Calvados, Normandy, northwestern France."," Bricqueville is a town. | False |
 Bricqueville is located in Calvados, Normandy. | True |
 Calvados is in northwestern France. | True", Bricqueville is a town.
'to make the feat even more memorable ripken hit a home run in the previous night s game that tied gehrig s record and another home run in his st game which fans later voted as major league baseball s most memorable moment in mlb history.' Provide only the simplified text as the response.,"Ripken hit a home run in the game before, tying Gehrig's record. He hit another home run in his 2,131st game, voted by fans as MLB's most memorable moment."," Ripken hit a home run in the game before, tying Gehrig's record. | True |
 Ripken hit another home run in his 2,131st game. | True |
 The fans voted Ripken's 2,131st game as MLB's most memorable moment. | False"," The fans voted Ripken's 2,131st game as MLB's most memorable moment."
'cilenti and guillory married in and during the ceremony guillory wore her grandmother s wedding dress.' Provide only the simplified text as the response.,"Cilenti and Guillory got married, and during the ceremony, Guillory wore her grandmother's wedding dress."," Cilenti and Guillory got married. | True |
 Guillory wore her grandmother's wedding dress during the ceremony. | True",
'in the end ruth marie and melinda sided with cirie as the secretly grieving tina was voted out.' Provide only the simplified text as the response.,"In the end, Ruth Marie and Melinda sided with Cirie as Tina was voted out while secretly grieving."," Ruth Marie and Melinda sided with Cirie. | True |
 Tina was voted out. | True |
 Tina was secretly grieving. | True",
'nancy patricia d alesandro pelosi lrb born march rrb is the speaker of the united states house of representatives.' Provide only the simplified text as the response.,"Nancy Pelosi, born in March, is the Speaker of the United States House of Representatives."," Nancy Pelosi was born in March. | True |
 Nancy Pelosi is the Speaker of the United States House of Representatives. | True",
'license change up to version... azureus was distributed under the gnu general public license lrb gpl rrb beginning with the version distribution the license presented upon installation changed.' Provide only the simplified text as the response.,Azureus was distributed under the GNU General Public License (GPL) up to a certain version. The license changed starting with that version.," Azureus was distributed under the GNU General Public License (GPL) up to a certain version. | True |
 The license for Azureus changed starting with a specific version. | True",
'its pattern of two tier metropolitan and non metropolitan county and district councils remains in use today in large parts of england although the metropolitan county councils were abolished in and both county and district councils were replaced with unitary authorities in many areas in the s.' Provide only the simplified text as the response.,"The system of metropolitan and non-metropolitan councils in England is still used today. Metropolitan county councils were abolished, and many areas now have unitary authorities instead of separate county and district councils."," The system of metropolitan and non-metropolitan councils in England is still in use. | True |
 Metropolitan county councils have been abolished. | True |
 Many areas now have unitary authorities instead of separate county and district councils. | True",
'lewisport is a city in hancock county kentucky united states along the ohio river.' Provide only the simplified text as the response.,"Lewisport is a city in Hancock County, Kentucky, United States, along the Ohio River."," Lewisport is a city. | True |
 Lewisport is located in Hancock County, Kentucky. | True |
 Lewisport is situated along the Ohio River. | True |
 Lewisport is in the United States. | True",
'marco di vaio lrb born july rrb is an italian football striker who currently plays for bologna fc.' Provide only the simplified text as the response.,Marco Di Vaio (born July) is an Italian football striker playing for Bologna FC.," Marco Di Vaio is an Italian. | True |
 Marco Di Vaio was born in July. | True |
 Marco Di Vaio is a football striker. | True |
 Marco Di Vaio plays for Bologna FC. | True",
'patients diagnosed with pancreatic cancer typically have a poor prognosis partly because the cancer usually causes no symptoms early on leading to locally advanced or metastatic disease at time of diagnosis.' Provide only the simplified text as the response.,"Patients with pancreatic cancer often have a poor prognosis because the cancer goes undetected in its early stages, resulting in advanced or metastatic disease at the time of diagnosis."," Patients with pancreatic cancer often have a poor prognosis. | True |
 The cancer goes undetected in its early stages. | True |
 This results in advanced or metastatic disease at the time of diagnosis. | True",
'gordon david strachan obe lrb born february in edinburgh rrb is a scottish football manager and former player.' Provide only the simplified text as the response.,"Gordon David Strachan OBE, born in February in Edinburgh, is a Scottish football manager and former player."," Gordon David Strachan was born in February in Edinburgh. | True |
 He is a Scottish football manager. | True |
 He is a former player.  | True |
 He has been awarded the Order of the British Empire (OBE). | True",
'dolores hidalgo lrb in full dolores hidalgo cuna de la independencia nacional is the name of a city and the surrounding municipality in the north central part of the mexican state of guanajuato.' Provide only the simplified text as the response.,"Dolores Hidalgo, also known as Dolores Hidalgo Cuna de la Independencia Nacional, is a city and municipality in the Mexican state of Guanajuato."," Dolores Hidalgo is a city in the Mexican state of Guanajuato. | True |
 Dolores Hidalgo is also known as Dolores Hidalgo Cuna de la Independencia Nacional. | True |
 Dolores Hidalgo is a municipality in the Mexican state of Guanajuato. | True",
'sill le philippe is a commune in the sarthe department in the region of pays de la loire in northwestern france.' Provide only the simplified text as the response.,Sillé-le-Philippe is a town in the Sarthe department in the Pays de la Loire region of northwestern France.," Sillé-le-Philippe is a town. | False |
 It is located in the Sarthe department. | True |
 The town is situated in the Pays de la Loire region. | True |
 Sillé-le-Philippe is in northwestern France. | True", Sillé-le-Philippe is a town.
'david hilbert lrb january february rrb was a german mathematician.' Provide only the simplified text as the response.,David Hilbert (January-February) was a German mathematician.," David Hilbert was a German mathematician. | True |
 David Hilbert was born in January or February. | False", David Hilbert was born in January or February.
'servaas faas wilkes lrb october august rrb was a dutch football forward who earned a total of caps for the dutch nation team in which he scored goals lrb average. goals per game rrb.' Provide only the simplified text as the response.,"Servaas Faas Wilkes (October - August) was a Dutch football forward who earned caps for the Dutch national team, scoring an average of goals per game."," Servaas Faas Wilkes was a Dutch football forward. | True |
 He earned caps for the Dutch national team. | True |
 He scored an average of goals per game. | True",
'johnny shines interviewed by john hammond jr. in the search for robert johnson lrb dvd rrb it was this chance meeting with robert johnson his greatest influence that gave him the inspiration to return to music.' Provide only the simplified text as the response.,"Johnny Shines was interviewed by John Hammond Jr. for the DVD ""In Search of Robert Johnson."" This meeting with Robert Johnson inspired him to return to music."," Johnny Shines was interviewed by John Hammond Jr. | True |
 The interview was for the DVD ""In Search of Robert Johnson."" | True |
 The meeting with Robert Johnson inspired Johnny Shines to return to music. | True",
'ndash the u.s. congress abrogates the united states use of the gold standard by enacting a joint resolution lrb stat.' Provide only the simplified text as the response.,The U.S. Congress ended the use of the gold standard by passing a joint resolution (stat).," The U.S. Congress passed a joint resolution. | True |
 The joint resolution ended the use of the gold standard. | True",
'the movie is a light parody which plays on the clich s of typical horror films.' Provide only the simplified text as the response.,The movie is a humorous take on common horror movie clichés.," The movie is a humorous take on horror movie clichés. | True |
 The movie is a comedy. | True |
 The movie parodies common elements found in horror movies. | True",
'it was created by the german chemist alfred einhorn lrb rrb who gave the chemical the trade name novocaine from the latin nov lrb meaning new rrb and caine a common ending for alkaloids used as anesthetics.' Provide only the simplified text as the response.,"German chemist Alfred Einhorn named the chemical novocaine, derived from Latin words nov (meaning new) and caine (a common ending for anesthetics)."," Alfred Einhorn was a German chemist. | True |
 He named the chemical novocaine. | True |
 Novocaine is derived from Latin words nov and caine. | True |
 Nov means new in Latin. | True |
 Caine is a common ending for anesthetics. | True",
'after being raised by the british press the connection was picked up by conservative blogs and newspapers in the united states.' Provide only the simplified text as the response.,"The British press reported it, and then conservative blogs and newspapers in the United States also covered the connection."," The British press reported the connection. | True |
 Conservative blogs in the United States covered the connection. | True |
 Conservative newspapers in the United States covered the connection. | True",
'a simple example is when equally spaced divisions on the vertical axis of a chart are labeled instead of.' Provide only the simplified text as the response.,An example is when evenly spaced divisions on a chart's vertical axis are labeled.," The passage discusses an example. | True |
 The example involves evenly spaced divisions on a chart's vertical axis. | True |
 The evenly spaced divisions on the chart's vertical axis are labeled. | True",
'the danube flows into the black sea within romania s territory forming the danube delta the second largest and the best preserved delta in europe and a biosphere reserve and a biodiversity world heritage site.' Provide only the simplified text as the response.,"The Danube flows into the Black Sea in Romania, creating the Danube Delta. It is Europe's second-largest and best-preserved delta, designated as a biosphere reserve and a UNESCO World Heritage Site for biodiversity."," The Danube flows into the Black Sea in Romania. | True |
 The Danube creates the Danube Delta. | True |
 The Danube Delta is Europe's second-largest delta. | True |
 The Danube Delta is the best-preserved delta in Europe. | True |
 The Danube Delta is designated as a biosphere reserve. | True |
 The Danube Delta is designated as a UNESCO World Heritage Site for biodiversity. | True",
'godwinson was subsequently defeated within a month by another viking descendant william duke of normandy lrb normandy had been acquired by vikings lrb normans rrb in rrb.' Provide only the simplified text as the response.,"Godwinson was defeated by William, Duke of Normandy, who was also a Viking descendant. Normandy had been acquired by the Normans, who were originally Vikings."," Godwinson was defeated by William, Duke of Normandy. | True |
 William, Duke of Normandy, was a Viking descendant. | True |
 Normandy had been acquired by the Normans. | True |
 The Normans were originally Vikings. | True",
'division iii the advanced project requires students to complete an in depth project in their field of choice lrb which is generally related to the division ii field rrb.' Provide only the simplified text as the response.,"Division III requires students to complete a detailed project in their chosen field, usually related to their Division II field."," Division III is a requirement for students. | True |
 Students must complete a detailed project in their chosen field for Division III. | True |
 The project is usually related to their Division II field. | True",
'the municipality is located in the locarno district sonogno is the is the last village on the paved road through the valley verzasca.' Provide only the simplified text as the response.,Sonogno is the last village in the Verzasca Valley on the paved road in the Locarno district municipality.," Sonogno is a village located in the Verzasca Valley. | True |
 Sonogno is the last village in the Verzasca Valley on the paved road. | True |
 Sonogno is situated in the Locarno district municipality. | True",
'he supervised the construction of hwaseong fortress in suwon in the early.' Provide only the simplified text as the response.,He supervised the construction of Hwaseong Fortress in Suwon in the early years.," The construction was supervised by someone. | True |
 The construction took place in Suwon. | True |
 The construction was of Hwaseong Fortress. | True |
 The construction occurred in the early years. | True",
'the departments are listed below with the departmental capital cities in parentheses.' Provide only the simplified text as the response.,The departments are listed below with their capital cities in parentheses.," There are multiple departments listed. | True |
 Each department is associated with a capital city, which is listed in parentheses. | True",
'bowlegs was named after an early resident lula bowlegs a descendant of the florida seminole chief billy bowlegs.' Provide only the simplified text as the response.,"Bowlegs was named after Lula Bowlegs, a descendant of the Florida Seminole Chief Billy Bowlegs."," Bowlegs is named after Lula Bowlegs. | True |
 Lula Bowlegs is a descendant of the Florida Seminole Chief Billy Bowlegs. | True",
'the definition of organic matter varies upon the subject for which it is being used.' Provide only the simplified text as the response.,The meaning of organic matter changes based on its context.," The meaning of organic matter can change. | True |
 The change in meaning depends on the context in which the organic matter is being discussed. | True",
'the memorial wall was designed by u.s. landscape architect maya lin.' Provide only the simplified text as the response.,The memorial wall was designed by US landscape architect Maya Lin.," The memorial wall exists. | True |
 The memorial wall was designed by US landscape architect Maya Lin. | True",
'linux mint has a stated focus on elegance and it includes a number of applications that are not available in ubuntu lrb see aforementioned mint tools rrb.' Provide only the simplified text as the response.,Linux Mint prioritizes elegance and offers unique applications not found in Ubuntu (such as Mint Tools).," Linux Mint prioritizes elegance in its design. | True |
 Linux Mint offers unique applications not found in Ubuntu. | True |
 One of these unique applications is Mint Tools. | True",
'legal status according to the legal theory followed by the western allies the occupation of most of germany ended in with the declaration of the federal republic of germany and the german democratic republic.' Provide only the simplified text as the response.,"After World War II, most of Germany was no longer under occupation when the Federal Republic of Germany and the German Democratic Republic were declared."," World War II ended. | True |
 Germany was no longer under occupation after World War II. | True |
 The Federal Republic of Germany was declared. | True |
 The German Democratic Republic was declared. | True",
'the feet have no hind toe and the three anterior toes are completely webbed.' Provide only the simplified text as the response.,The feet have no hind toe and the three front toes are fully webbed.," The feet have no hind toe. | True |
 The three front toes are fully webbed. | True",
'moulins le carbonnel is a commune in the sarthe department in the region of pays de la loire in northwestern france.' Provide only the simplified text as the response.,Moulins-le-Carbonnel is a commune in the Sarthe department in the Pays de la Loire region of northwestern France.," Moulins-le-Carbonnel is a commune. | True |
 Moulins-le-Carbonnel is located in the Sarthe department. | True |
 Moulins-le-Carbonnel is situated in the Pays de la Loire region of northwestern France. | True",
'other near by towns or locations are crooked corner peelwood redground wheeo narrawa north history the origin of the name is thought to be from the gandangara aboriginal word for deep water.' Provide only the simplified text as the response.,"Other nearby towns or locations include Crooked Corner, Peelwood, Redground, Wheeo, Narrawa, and North History. The origin of the name is believed to come from the Gandangara Aboriginal word for deep water."," Nearby towns or locations include Crooked Corner, Peelwood, Redground, Wheeo, Narrawa, and North History. | True |
 The origin of the name is believed to come from the Gandangara Aboriginal word for deep water. | True",
'although the metropolitan police moved away from scotland yard in the name new scotland yard was adopted for the new headquarters.' Provide only the simplified text as the response.,The Metropolitan Police moved from Scotland Yard to a new headquarters called New Scotland Yard.," The Metropolitan Police was originally located at Scotland Yard. | True |
 The Metropolitan Police moved to a new headquarters called New Scotland Yard. | True",
'in addition to the marble quarries the city has academies of sculpture and fine arts and a museum of statuaries and antiquities and a yearly marble technology fair.' Provide only the simplified text as the response.,"The city has marble quarries, sculpture academies, a fine arts academy, a museum of statues and antiquities, and an annual marble technology fair."," The city has marble quarries. | True |
 The city has sculpture academies. | True |
 The city has a fine arts academy. | True |
 The city has a museum of statues and antiquities. | True |
 The city hosts an annual marble technology fair. | True",
'he was the director of antiquities in egypt during the th century who was who in egyptology... page by warren royal dawson and excavated in memphis and dashur providing many drawings of many egyptian pyramids.' Provide only the simplified text as the response.,"He was an Egyptology expert in the 19th century, directing antiquities in Egypt. Warren Royal Dawson documented and excavated pyramids in Memphis and Dashur, creating numerous drawings."," Warren Royal Dawson was an Egyptology expert in the 19th century. | False |
 Dawson directed antiquities in Egypt. | False |
 Dawson documented and excavated pyramids in Memphis and Dashur. | True |
 Dawson created numerous drawings during his excavations. | True"," Warren Royal Dawson was an Egyptology expert in the 19th century. |
 Dawson directed antiquities in Egypt."
'in practice the mean time between failures lrb mtbf o rrb is often used instead of the failure rate.' Provide only the simplified text as the response.,"In practice, people often use Mean Time Between Failures (MTBF) instead of the failure rate."," Mean Time Between Failures (MTBF) is a metric used in practice. | True |
 MTBF is often used by people instead of the failure rate. | True",
'the queen can be moved any number of unoccupied squares in a straight line vertically horizontally or diagonally thus combining the moves of the rook and bishop.' Provide only the simplified text as the response.,"The queen can move in a straight line vertically, horizontally, or diagonally, combining the moves of the rook and bishop."," The queen can move in a straight line. | True |
 The queen can move vertically, horizontally, or diagonally. | True |
 The queen combines the moves of the rook and bishop. | True",
'fuz l appears to have received a good education first under his father who was a mufti in the city of al hillah and then under a teacher named rahmetullah.' Provide only the simplified text as the response.,"Fuzl received a good education from his father, a mufti in Al Hillah, and then from a teacher named Rahmetullah."," Fuzl received a good education from his father. | True |
 Fuzl's father was a mufti in Al Hillah. | True |
 Fuzl received education from a teacher named Rahmetullah. | True",
'a gas syringe also known as glass collecting bottle is a piece of laboratory glassware used to insert or withdraw a volume of a gas from a closed system or to measure the volume of gas evolved from a chemical reaction.' Provide only the simplified text as the response.,"A gas syringe, also called a glass collecting bottle, is a piece of lab glassware used to add or remove gas from a closed system or measure gas volume from a reaction."," A gas syringe is a piece of lab glassware. | True |
 It is also known as a glass collecting bottle. | True |
 It is used to add or remove gas from a closed system. | True |
 It is used to measure gas volume from a reaction. | True",
'shines moved to hughes arkansas in and worked on farms for three years putting his musical career on hold.' Provide only the simplified text as the response.,"Shines moved to Hughes, Arkansas, and worked on farms for three years, putting his musical career on hold."," Shines moved to Hughes, Arkansas. | True |
 Shines worked on farms for three years. | True |
 Shines put his musical career on hold during this time. | True",
'hereford cattle are a beef cattle breed widely used both in intemperate areas and temperate areas mainly for meat production.' Provide only the simplified text as the response.,Hereford cattle are a popular beef breed used for meat production in various climates.," Hereford cattle are a breed of cattle. | True |
 Hereford cattle are popular for beef production. | True |
 Hereford cattle are raised in various climates for meat production. | True",
'a fish is any aquatic vertebrate animal that is covered with scales and equipped with two sets of paired fins and several unpaired fins.' Provide only the simplified text as the response.,"A fish is a water animal with scales, two pairs of fins, and some single fins."," A fish is a water animal. | True |
 A fish has scales. | True |
 A fish has two pairs of fins. | True |
 A fish has some single fins. | True",
'the bbc sports personality of the year is an awards ceremony that takes place annually in december.' Provide only the simplified text as the response.,The BBC Sports Personality of the Year is an annual awards ceremony held in December.," The BBC Sports Personality of the Year is an annual event. | True |
 The event is an awards ceremony. | True |
 The event takes place in December. | True",
'during this period she had her last us chart single with a cover of smokey robinson s get ready previously a hit for the temptations and some months later a top five hit for rare earth.' Provide only the simplified text as the response.,"During this time, she had her final US chart single with a cover of Smokey Robinson's ""Get Ready,"" which was a hit for The Temptations and later a top five hit for Rare Earth."," The artist had her final US chart single. | True |
 The single was a cover of Smokey Robinson's ""Get Ready."" | True |
 ""Get Ready"" was originally a hit for The Temptations. | False |
 ""Get Ready"" was later a top five hit for Rare Earth. | True"," ""Get Ready"" was originally a hit for The Temptations."
'feuguerolles bully is a commune in the calvados department in the basse normandie region in northern france.' Provide only the simplified text as the response.,Feuguerolles-Bully is a town in the Calvados department in northern France.," Feuguerolles-Bully is a town. | False |
 Feuguerolles-Bully is located in the Calvados department. | True |
 The Calvados department is in northern France. | True", Feuguerolles-Bully is a town.
'other items have washed down gullies and still others lie beneath the waters offshore.' Provide only the simplified text as the response.,"Some items have washed down gullies, and others are under the water offshore."," Some items have washed down gullies. | True |
 Others are under the water offshore. | True",
'until el paso was home to el paso natural gas company. it is now in houston texas under the name el paso corporation.' Provide only the simplified text as the response.,"El Paso Natural Gas Company used to be based in El Paso, but now it is located in Houston, Texas as El Paso Corporation."," El Paso Natural Gas Company was originally based in El Paso. | True |
 El Paso Natural Gas Company is now located in Houston, Texas. | True |
 El Paso Natural Gas Company is now known as El Paso Corporation. | True",
'possession island is located at the center of the possession island national park an area of. km established as a protected area in and managed by the queensland parks and wildlife service.' Provide only the simplified text as the response.,"Possession Island is at the center of Possession Island National Park, a protected area of .km established in and managed by Queensland Parks and Wildlife Service."," Possession Island is located at the center of Possession Island National Park. | True |
 Possession Island National Park is a protected area. | True |
 The park covers an area of .km. | False |
 The park was established in an unspecified year. | True |
 The park is managed by Queensland Parks and Wildlife Service. | True", The park covers an area of .km.
'at least two different versions of the ganesha sahasranama exist one version is drawn from the ganesha purana a hindu scripture venerating ganesha.' Provide only the simplified text as the response.,"There are at least two versions of the Ganesha Sahasranama. One comes from the Ganesha Purana, a Hindu scripture honoring Ganesha."," There are at least two versions of the Ganesha Sahasranama. | True |
 One version comes from the Ganesha Purana. | True |
 The Ganesha Purana is a Hindu scripture honoring Ganesha. | True",
'by eating of the fruit of the tree adam and eve sought to be like god.' Provide only the simplified text as the response.,Adam and Eve wanted to be like God by eating the fruit from the tree.," Adam and Eve desired to be like God. | True |
 They ate the fruit from the tree in order to achieve this desire. | True",
'the smooth running characteristics of the straight made it popular in luxury and racing cars of the past.' Provide only the simplified text as the response.,The straight's smooth performance made it popular in luxury and racing cars in the past.," The straight has smooth performance. | True |
 The straight was popular in luxury cars in the past. | True |
 The straight was popular in racing cars in the past. | True",
'puerto rico geographically is composed of an archipelago that includes the main island of puerto rico and a number of smaller islands and keys the largest of which are vieques culebra and mona.' Provide only the simplified text as the response.,"Puerto Rico is made up of a main island and smaller islands like Vieques, Culebra, and Mona."," Puerto Rico is made up of a main island. | True |
 Puerto Rico has smaller islands like Vieques. | True |
 Puerto Rico has smaller islands like Culebra. | True |
 Puerto Rico has smaller islands like Mona. | True",
'spice is the debut album by british pop group spice girls released on november by virgin records.' Provide only the simplified text as the response.,"""Spice is the first album by British pop group Spice Girls, released in November by Virgin Records."""," Spice is the first album by the British pop group Spice Girls. | True |
 The album was released in November. | True |
 The album was released by Virgin Records. | True",
'more compactly an abelian group is a commutative group.' Provide only the simplified text as the response.,An abelian group is a commutative group.," An abelian group is a type of group. | True |
 An abelian group is commutative. | True",
'he began his career in under an independent label and joined boyz n da hood in the same year his solo major label debut let s get it thug motivation was released.' Provide only the simplified text as the response.,"He started his career with an indie label and joined Boyz N Da Hood the same year his first major label solo album ""Let's Get It: Thug Motivation"" was released."," He started his career with an indie label. | True |
 He joined Boyz N Da Hood. | True |
 His first major label solo album ""Let's Get It: Thug Motivation"" was released the same year he joined Boyz N Da Hood. | True",
'roquebrune is a commune in the gironde department in aquitaine in south western france.' Provide only the simplified text as the response.,"Roquebrune is a commune in the Gironde department in Aquitaine, France."," Roquebrune is a commune. | True |
 Roquebrune is located in the Gironde department. | True |
 Roquebrune is in the Aquitaine region of France. | True",
'it is the only state flag of the united states to have been flown under so many various forms of government and the only to feature the union flag of the united kingdom a holdover of the period in hawaiian history when it was a british protectorate lrb rrb.' Provide only the simplified text as the response.,"It is the only state flag of the United States that has been used under different forms of government and is the only one to include the Union Flag of the United Kingdom, reflecting Hawaii's history as a British protectorate."," The Hawaii state flag is the only state flag of the United States that has been used under different forms of government. | True |
 The Hawaii state flag is the only state flag to include the Union Flag of the United Kingdom. | True |
 The inclusion of the Union Flag reflects Hawaii's history as a British protectorate. | True",
'for sacred music outside this tradition see religious music. see also christian music.' Provide only the simplified text as the response.,"For sacred music not in this tradition, refer to religious music. Also, check out Christian music."," Sacred music is not in a specific tradition. | False |
 For sacred music not in this tradition, refer to religious music. | True |
 Christian music is recommended to be checked out. | True", Sacred music is not in a specific tradition.
'roodhouse is a city in greene county illinois united states.' Provide only the simplified text as the response.,"Roodhouse is a city in Greene County, Illinois, United States."," Roodhouse is a city. | True |
 Roodhouse is located in Greene County, Illinois. | True |
 Roodhouse is in the United States. | True",
'ra l gonz lez blanco lrb born june in madrid spain rrb known simply as ra l is a spanish footballer who plays as a striker.' Provide only the simplified text as the response.,"Raúl González Blanco, born June in Madrid, Spain, is a Spanish footballer who plays as a striker."," Raúl González Blanco was born in Madrid, Spain. | True |
 Raúl González Blanco was born in June. | True |
 Raúl González Blanco is a Spanish footballer. | True |
 Raúl González Blanco plays as a striker. | True",
